frame_id,time,image_file,x,y,z,roll,pitch,yaw,rollRate,pitchRate,yawRate,ax,ay,az,throttle,brake,steer,gear
144,14.500000,frame_000144.png,399.775116,-111.609947,0.002065,-0.006134,-0.037716,62.730530,-0.001989,-0.000752,0.018471,-3.785654,-1.910442,9.773945,0.000000,0.000000,0.000000,1
145,14.600000,frame_000145.png,400.036957,-111.101128,0.002058,-0.001740,-0.036501,62.774654,-0.000305,-0.000766,0.002935,-2.969169,-0.295488,9.790171,0.000000,0.000000,0.000000,1
146,14.700000,frame_000146.png,400.271637,-110.610756,0.002059,-0.062012,-0.036651,63.566593,0.016595,0.000002,0.297723,-2.337246,2.003791,9.760983,0.392021,0.000000,0.222222,1
147,14.800000,frame_000147.png,400.484711,-110.135193,0.002031,-0.020874,-0.031801,64.538071,-0.009076,-0.001364,0.071676,-2.159679,1.663733,9.879653,0.000000,0.000000,0.000000,1
148,14.900000,frame_000148.png,400.698517,-109.679688,0.001846,-0.000397,-0.027375,64.759415,-0.001151,-0.001601,0.015653,-2.322518,-1.479577,9.778599,0.000000,0.000000,0.000000,1
149,15.000000,frame_000149.png,400.890930,-109.223442,0.001646,-0.066528,-0.020320,65.707939,0.015449,-0.000680,0.314736,-0.310509,2.311126,9.746842,0.510063,0.000000,0.222222,1
150,15.100000,frame_000150.png,401.073547,-108.764404,0.001625,-0.015686,-0.011598,66.501991,-0.010934,-0.000882,0.024514,-0.254439,1.163308,9.910598,0.000000,0.000000,0.000000,1
151,15.200000,frame_000151.png,401.265778,-108.317818,0.001675,0.007362,-0.011598,66.534683,-0.000741,0.000501,0.000719,-1.281786,-1.965837,9.790953,0.000000,0.000000,0.000000,1
152,15.300000,frame_000152.png,401.434631,-107.878960,0.001730,-0.059235,-0.015190,67.429398,0.015253,0.000544,0.302231,-1.001398,2.286029,9.742787,0.609545,0.000000,0.222222,1
153,15.400000,frame_000153.png,401.594238,-107.440102,0.001716,-0.010254,-0.009494,68.170532,-0.010244,-0.000745,0.020833,-0.476579,0.999186,9.890065,0.000000,0.000000,0.000000,1
154,15.500000,frame_000154.png,401.764252,-107.011871,0.001727,0.009777,-0.009794,68.196938,-0.000394,0.000526,0.001256,-1.093506,-1.916685,9.787662,0.000000,0.000000,0.000000,1
155,15.600000,frame_000155.png,401.911896,-106.591042,0.001754,-0.056030,-0.013524,69.066978,0.014787,0.000542,0.294468,-0.894514,2.240513,9.746695,0.749549,0.000000,0.222222,1
156,15.700000,frame_000156.png,402.026306,-106.156982,0.001700,-0.090118,-0.003907,71.020409,0.001214,-0.002506,0.360906,0.906263,4.411941,9.826486,0.852822,0.000000,0.222222,1
157,15.800000,frame_000157.png,402.129517,-105.689438,0.001606,-0.089783,0.012253,73.168236,-0.000506,-0.001040,0.382510,2.965343,2.311830,9.830502,0.146998,0.000000,0.222222,1
158,15.900000,frame_000158.png,402.216949,-105.208038,0.001624,-0.084045,0.009173,75.354729,-0.001159,0.002412,0.378390,0.957463,1.987684,9.808504,0.000000,0.145550,0.222222,1
159,16.000000,frame_000159.png,402.284637,-104.732330,0.001677,-0.078583,0.000232,77.504532,-0.000624,0.001321,0.374308,-1.053850,1.851467,9.806596,0.476176,0.000000,0.222222,1
160,16.100000,frame_000160.png,402.362762,-104.258636,0.001681,0.008012,-0.000553,78.381409,-0.011732,0.000480,0.026471,-0.944033,-1.731944,9.867396,0.000000,0.000000,0.000000,1
161,16.200000,frame_000161.png,402.436127,-103.792847,0.001712,-0.040588,-0.005649,79.321259,0.015584,0.000909,0.305649,-0.826662,0.095411,9.714873,0.507196,0.000000,0.222222,1
162,16.300000,frame_000162.png,402.501862,-103.328445,0.001702,0.002985,-0.004030,80.071037,-0.009179,-0.000002,0.021322,-0.421709,0.798864,9.875140,0.000000,0.000000,0.000000,1
163,16.400000,frame_000163.png,402.560486,-102.870537,0.001720,-0.047577,-0.007110,80.991791,0.015006,0.000683,0.301938,-0.635330,0.535306,9.743182,0.547939,0.000000,0.222222,1
164,16.500000,frame_000164.png,402.583832,-102.405830,0.001680,-0.085754,-0.000184,83.003975,0.001921,-0.001823,0.371134,0.989714,4.397878,9.813140,0.759118,0.000000,0.222222,1
165,16.600000,frame_000165.png,402.617462,-101.915886,0.001602,-0.001709,0.013093,83.892815,-0.012236,-0.001051,0.028517,1.783936,-1.242206,9.895861,0.000000,0.000000,0.000000,1
166,16.700000,frame_000166.png,402.668274,-101.421013,0.001624,0.019719,0.009303,83.931808,0.000106,0.001620,0.000912,0.107485,-2.382999,9.763432,0.000000,0.000000,0.000000,1
167,16.800000,frame_000167.png,402.699432,-100.936424,0.001686,-0.052795,-0.001284,84.844124,0.016428,0.001704,0.308929,-0.573025,2.281698,9.741531,0.521035,0.000000,0.222222,1
168,16.900000,frame_000168.png,402.691956,-100.450096,0.001670,-0.093872,0.001400,86.925331,0.001951,-0.001172,0.384407,0.763154,4.771370,9.825537,0.726248,0.000000,0.222222,1
169,17.000000,frame_000169.png,402.661774,-99.942802,0.001905,-0.094238,0.010498,89.166855,-0.001621,0.000708,0.335941,2.120563,2.567304,9.863420,0.141844,0.000000,0.222222,1
170,17.100000,frame_000170.png,402.637970,-99.440048,0.001879,-0.007141,0.001591,90.373749,-0.011474,0.000709,0.057412,-1.200165,-1.115967,9.832722,0.000000,0.000000,0.000000,1
171,17.200000,frame_000171.png,402.610962,-98.944191,0.001653,-0.049652,-0.002807,91.386215,0.015214,0.000864,0.319032,-0.851416,-0.046022,9.702590,0.667327,0.000000,0.222222,1
172,17.300000,frame_000172.png,402.546356,-98.448669,0.001723,-0.091522,0.001250,93.519669,0.002705,-0.000987,0.392129,0.965544,4.562535,9.838505,0.554198,0.000000,0.222222,1
173,17.400000,frame_000173.png,402.486633,-97.941345,0.001930,-0.003540,0.003511,94.498795,-0.010093,0.001350,0.051474,0.291203,-1.062958,9.913368,0.000000,0.000000,0.000000,1
174,17.500000,frame_000174.png,402.443207,-97.444077,0.001710,0.017157,-0.002684,94.591110,-0.000709,0.000460,0.002309,-1.745596,-2.300593,9.713517,0.000000,0.000000,0.000000,1
175,17.600000,frame_000175.png,402.383423,-96.957001,0.001628,-0.053680,-0.007144,95.513367,0.016398,0.000865,0.311792,-0.279493,2.115625,9.759120,0.618638,0.000000,0.222222,1
176,17.700000,frame_000176.png,402.314484,-96.472420,0.001626,-0.007843,-0.003941,96.296677,-0.010133,-0.000283,0.023832,-0.268069,1.099809,9.904715,0.000000,0.000000,0.000000,1
177,17.800000,frame_000177.png,402.239716,-95.994507,0.001671,-0.055450,-0.006407,97.246223,0.014893,0.000771,0.310666,-0.470252,0.595791,9.744757,0.478539,0.000000,0.222222,1
178,17.900000,frame_000178.png,402.127808,-95.521713,0.001660,-0.093292,-0.000854,99.328659,0.001782,-0.001448,0.384046,0.875103,4.584522,9.809280,0.724279,0.000000,0.222222,1
179,18.000000,frame_000179.png,402.019257,-95.027176,0.001918,-0.001404,0.008729,100.266518,-0.009405,0.001217,0.108106,1.231094,-1.203169,9.930448,0.000000,0.000000,0.000000,1
180,18.100000,frame_000180.png,401.926666,-94.535698,0.001798,0.015644,0.002076,100.357155,-0.000312,0.000585,0.003037,-1.156022,-2.259019,9.707863,0.000000,0.000000,0.000000,1
181,18.200000,frame_000181.png,401.837738,-94.050552,0.001640,0.012095,-0.003600,100.361084,0.000928,0.001252,0.000195,-0.751552,-0.352728,9.792408,0.000000,0.000000,0.000000,1
182,18.300000,frame_000182.png,401.771332,-93.577377,0.001674,0.073456,-0.010621,99.459717,-0.014297,0.001115,-0.305302,-2.176303,-2.537102,9.869751,1.000000,0.000000,-0.222222,1
183,18.400000,frame_000183.png,401.742889,-93.098358,0.001650,0.105344,-0.002657,97.399422,-0.000831,-0.002365,-0.382789,-0.742736,-4.729137,9.785477,1.000000,0.000000,-0.222222,1
184,18.500000,frame_000184.png,401.703735,-92.587090,0.001866,0.007651,0.015498,96.476868,0.010757,0.000041,-0.096242,4.054716,1.267211,9.749982,0.000000,0.000000,0.000000,1
185,18.600000,frame_000185.png,401.665192,-92.078346,0.001952,0.047783,0.004173,95.644012,-0.013041,0.002622,-0.341721,-0.148788,0.315540,9.872612,1.000000,0.000000,-0.222222,1
186,18.700000,frame_000186.png,401.662750,-91.562675,0.001858,0.095392,0.009835,93.541489,-0.002519,-0.000558,-0.454535,-0.444537,-4.534890,9.801573,1.000000,0.000000,-0.222222,1
187,18.800000,frame_000187.png,401.685181,-91.022224,0.001782,0.098513,0.019002,91.170998,-0.000012,-0.002230,-0.461059,2.188440,-2.782051,9.777856,1.000000,0.000000,-0.222222,1
188,18.900000,frame_000188.png,401.735565,-90.431854,0.001630,0.111421,0.041234,88.589157,-0.004184,-0.004130,-0.466695,4.822107,-2.753857,9.809439,1.000000,0.000000,-0.222222,1
189,19.000000,frame_000189.png,401.788513,-89.781075,0.001549,0.020746,0.052750,87.168015,0.012893,0.000254,-0.089393,6.810097,0.710875,9.731570,0.000000,0.000000,0.000000,1
190,19.100000,frame_000190.png,401.847687,-89.108032,0.001624,0.068649,0.038734,85.987534,-0.018878,0.003640,-0.374447,2.459217,0.002281,9.902705,1.000000,0.000000,-0.222222,1
191,19.200000,frame_000191.png,401.952484,-88.433281,0.001686,0.122885,0.027505,83.347450,-0.007582,0.001229,-0.513878,-0.316127,-5.535335,9.803196,1.000000,0.000000,-0.222222,1
192,19.300000,frame_000192.png,402.102142,-87.733940,0.001642,0.145289,0.034772,80.282669,-0.005340,-0.001095,-0.560180,2.776284,-4.316280,9.777463,1.000000,0.000000,-0.222222,1
193,19.400000,frame_000193.png,402.304474,-86.990753,0.001553,0.163977,0.049833,76.963844,-0.005293,-0.001266,-0.602294,5.162232,-4.251900,9.791785,1.000000,0.000000,-0.222222,1
194,19.500000,frame_000194.png,402.534882,-86.188126,0.001483,0.064297,0.061479,75.081726,0.015591,0.000140,-0.133352,7.354514,-0.315508,9.719247,0.000000,0.000000,0.000000,1
195,19.600000,frame_000195.png,402.762817,-85.355232,0.001578,0.021906,0.045434,74.746277,0.003332,0.003949,-0.024577,3.960819,2.250671,9.844472,0.000000,0.000000,0.000000,1
196,19.700000,frame_000196.png,402.988708,-84.528748,0.001725,0.011540,0.020374,74.682739,0.001107,0.003998,-0.004770,-0.462700,0.287656,9.831464,0.000000,0.000000,0.000000,1
197,19.800000,frame_000197.png,403.229675,-83.730370,0.001857,0.090807,-0.002165,73.597939,-0.021335,0.003844,-0.398180,-2.981913,-2.790483,9.868193,1.000000,0.000000,-0.222222,1
198,19.900000,frame_000198.png,403.518005,-82.967537,0.001895,0.156082,-0.008702,70.660881,-0.008301,0.000549,-0.580835,-3.089008,-7.005408,9.782331,1.000000,0.000000,-0.222222,1
199,20.000000,frame_000199.png,403.829041,-82.197281,0.001818,0.069320,0.004385,68.797264,0.014742,-0.001950,-0.137485,2.126098,-1.337835,9.704838,0.000000,0.000000,0.000000,1
200,20.100000,frame_000200.png,404.137146,-81.415390,0.001818,0.028180,0.004501,68.448288,0.003510,0.000920,-0.025652,2.019162,1.880939,9.841022,0.000000,0.000000,0.000000,1
201,20.200000,frame_000201.png,404.460846,-80.655502,0.001885,0.102404,-0.006987,67.293915,-0.022870,0.002937,-0.420027,-1.964775,-2.630628,9.884049,1.000000,0.000000,-0.333333,1
202,20.300000,frame_000202.png,404.841248,-79.944977,0.001924,0.210615,-0.013490,63.584583,-0.015218,0.002138,-0.793971,-3.650518,-9.044649,9.799798,1.000000,0.000000,-0.333333,1
203,20.400000,frame_000203.png,405.294067,-79.263039,0.001842,0.259904,0.000410,58.674137,-0.008517,0.000373,-0.905487,0.313263,-8.539860,9.732600,1.000000,0.000000,-0.333333,1
204,20.500000,frame_000204.png,405.834991,-78.590965,0.001711,0.292789,0.022608,53.302628,-0.007403,0.000760,-0.970596,3.846058,-7.796822,9.758388,1.000000,0.000000,-0.333333,1
205,20.600000,frame_000205.png,406.447174,-77.896034,0.001582,0.161197,0.044212,49.733997,0.028810,-0.001027,-0.286908,7.253026,-2.758960,9.682991,0.000000,0.000000,0.000000,1
206,20.700000,frame_000206.png,407.090332,-77.190689,0.001649,0.171064,0.033393,47.763470,-0.018891,0.005159,-0.520179,3.860745,-0.078480,9.902063,1.000000,0.000000,-0.333333,1
207,20.800000,frame_000207.png,407.790100,-76.548393,0.001744,0.276415,0.017308,43.449886,-0.016049,0.005330,-0.904479,-1.847859,-9.940607,9.827814,1.000000,0.000000,-0.333333,1
208,20.900000,frame_000208.png,408.568237,-75.966515,0.001711,0.335746,0.022758,37.798813,-0.009658,0.003717,-1.040834,1.331129,-10.477015,9.718530,1.000000,0.000000,-0.333333,1
209,21.000000,frame_000209.png,409.443146,-75.441475,0.001628,0.378273,0.036842,31.578173,-0.007528,0.005042,-1.117956,4.467892,-10.069118,9.730210,1.000000,0.000000,-0.333333,1
210,21.100000,frame_000210.png,410.399414,-74.939438,0.001552,0.221612,0.049130,27.486876,0.044842,0.000596,-0.241230,7.164441,-4.357973,9.649773,0.616065,0.000000,0.333333,1
211,21.200000,frame_000211.png,411.356232,-74.382523,0.001625,-0.035553,0.037225,29.183197,0.041258,0.003783,0.669021,6.760864,8.588115,9.727344,0.346383,0.000000,0.333333,1
212,21.300000,frame_000212.png,412.286896,-73.783745,0.001719,-0.041199,0.021413,32.159428,-0.014104,0.003520,0.250684,0.938062,6.391971,9.979120,0.000000,0.000000,0.000000,1
213,21.400000,frame_000213.png,413.189911,-73.175797,0.001848,-0.115448,-0.000492,34.204845,0.026041,0.004743,0.525747,-2.503560,1.646519,9.757804,1.000000,0.000000,0.333333,1
214,21.500000,frame_000214.png,414.015411,-72.508598,0.001919,-0.261444,-0.012424,38.805061,0.020507,0.004186,0.944059,-0.543939,11.171063,9.709254,1.000000,0.000000,0.333333,1
215,21.600000,frame_000215.png,414.807953,-71.783310,0.001833,-0.180450,0.001550,42.595814,-0.024649,-0.000975,0.309298,0.685350,6.723414,9.951444,0.000000,0.000000,0.000000,1
216,21.700000,frame_000216.png,414.707916,-71.590950,-0.035582,0.408250,0.790492,39.204807,-0.069333,0.001003,-0.026148,-109.297523,10.976267,8.545047,0.959327,0.000000,0.333333,1
217,21.800000,frame_000217.png,414.776642,-71.480057,-0.031472,0.344465,0.710114,39.436405,0.017764,-0.003632,-0.202335,12.331027,-15.880860,12.670048,1.000000,0.000000,0.333333,1
218,21.900000,frame_000218.png,414.771088,-71.467682,-0.026140,0.339726,0.572008,39.094875,0.003671,0.030983,-0.023297,-12.148783,-3.284458,10.035847,0.000000,0.000000,0.000000,1
219,22.000000,frame_000219.png,414.767883,-71.464645,-0.018531,0.256605,0.402230,39.005592,0.017077,0.030326,-0.005332,-0.094226,-0.914595,9.958318,1.000000,0.000000,0.333333,1
220,22.100000,frame_000220.png,414.764984,-71.461258,-0.012228,0.144118,0.277490,38.916798,0.015142,0.016871,-0.018673,-0.007185,-0.075471,9.688808,1.000000,0.000000,0.333333,1
221,22.200000,frame_000221.png,414.762146,-71.455376,-0.009137,0.068543,0.223607,38.768047,0.008819,0.006689,-0.027285,0.008459,0.212139,9.562800,1.000000,0.000000,0.333333,1
222,22.300000,frame_000222.png,414.759705,-71.448959,-0.007704,0.039310,0.196621,38.601856,0.002777,0.003466,-0.029923,0.030824,0.094469,9.694804,1.000000,0.000000,0.333333,1
223,22.400000,frame_000223.png,414.757385,-71.442223,-0.007058,0.030041,0.183029,38.426487,0.001029,0.001651,-0.031343,0.018825,0.051742,9.754462,1.000000,0.000000,0.333333,1
224,22.500000,frame_000224.png,414.755157,-71.435219,-0.006787,0.027044,0.177038,38.244141,0.000231,0.000703,-0.032300,0.037102,0.016224,9.781992,1.000000,0.000000,0.333333,1
225,22.600000,frame_000225.png,414.752930,-71.428009,-0.006734,0.027540,0.175468,38.056767,-0.000234,0.000006,-0.033242,0.029783,0.015301,9.793762,1.000000,0.000000,0.333333,1
226,22.700000,frame_000226.png,414.751038,-71.421661,-0.006996,0.073042,0.165987,37.884018,-0.010775,0.003634,-0.014633,0.030159,0.001973,9.804184,0.000000,0.000000,0.000000,1
227,22.800000,frame_000227.png,414.749634,-71.418663,-0.006197,0.070395,0.145606,37.796665,0.002729,0.006229,0.014487,-0.064787,-0.344222,9.874919,1.000000,0.000000,0.333333,1
228,22.900000,frame_000228.png,414.748779,-71.416603,-0.004764,0.044736,0.117500,37.739536,0.002448,0.005502,-0.005073,0.049363,-0.145651,9.851782,0.000000,0.000000,0.000000,1
229,23.000000,frame_000229.png,414.748169,-71.415924,-0.003274,0.025971,0.085172,37.720924,0.003989,0.005952,-0.001238,-0.021590,-0.083921,9.817566,0.000000,0.000000,0.000000,1
230,23.100000,frame_000230.png,414.747681,-71.415749,-0.001737,0.006652,0.052435,37.715477,0.002737,0.005670,0.000044,0.003075,-0.045557,9.813922,0.000000,0.000000,0.000000,1
231,23.200000,frame_000231.png,414.747375,-71.415817,-0.000440,0.001069,0.028946,37.707462,-0.000917,0.003357,-0.007240,-0.018067,-0.001346,9.801993,1.000000,0.000000,0.333333,1
232,23.300000,frame_000232.png,414.746460,-71.413727,-0.000351,-0.020447,0.035968,37.634895,-0.000228,-0.002876,-0.008694,-0.019673,0.133817,9.699391,1.000000,0.000000,0.333333,1
233,23.400000,frame_000233.png,414.745148,-71.408234,-0.001753,-0.038300,0.079155,37.500820,0.001750,-0.008132,-0.025073,0.071842,0.263348,9.688212,1.000000,0.000000,0.333333,1
234,23.500000,frame_000234.png,414.743713,-71.401863,-0.003384,-0.031128,0.119276,37.339813,-0.002924,-0.005823,-0.030512,0.048224,0.120101,9.802338,1.000000,0.000000,0.333333,1
235,23.600000,frame_000235.png,414.742035,-71.394966,-0.004637,-0.011200,0.144902,37.161480,-0.003261,-0.003583,-0.031679,0.054268,0.073776,9.846463,1.000000,0.000000,0.333333,1
236,23.700000,frame_000236.png,414.740173,-71.387840,-0.005446,0.003546,0.160789,36.977222,-0.002334,-0.002229,-0.032397,0.046399,0.011856,9.843971,1.000000,0.000000,0.333333,1
237,23.800000,frame_000237.png,414.738220,-71.380547,-0.005977,0.013509,0.171089,36.789070,-0.001559,-0.001571,-0.033269,0.038843,0.006196,9.830467,1.000000,0.000000,0.333333,1
238,23.900000,frame_000238.png,414.736389,-71.373482,-0.006350,0.016515,0.179771,36.607796,0.000153,-0.001256,-0.029929,0.035598,-0.038309,9.819741,1.000000,0.000000,0.333333,1
239,24.000000,frame_000239.png,414.734650,-71.367050,-0.006450,0.019000,0.181492,36.441971,-0.000571,0.000048,-0.028788,0.023845,-0.046816,9.832067,1.000000,0.000000,0.333333,1
240,24.100000,frame_000240.png,414.732910,-71.360626,-0.006481,0.020786,0.181649,36.276630,-0.000122,-0.000005,-0.029206,0.038810,-0.009982,9.815352,1.000000,0.000000,0.333333,1
241,24.200000,frame_000241.png,414.731079,-71.354126,-0.006529,0.023071,0.182100,36.109459,-0.000519,-0.000050,-0.029291,0.021088,0.011918,9.808729,1.000000,0.000000,0.333333,1
242,24.300000,frame_000242.png,414.729401,-71.347565,-0.006575,0.025159,0.182550,35.940746,-0.000240,-0.000042,-0.029586,0.050383,-0.011998,9.809943,1.000000,0.000000,0.333333,1
243,24.400000,frame_000243.png,414.727875,-71.341583,-0.006899,0.070929,0.174607,35.779312,-0.010647,0.002452,-0.013601,0.026578,0.030304,9.806855,0.000000,0.000000,0.000000,1
244,24.500000,frame_000244.png,414.726715,-71.337341,-0.006557,0.085458,0.160407,35.666855,0.004087,0.002923,-0.021612,0.002512,-0.208261,9.850289,1.000000,0.000000,0.333333,1
245,24.600000,frame_000245.png,414.725586,-71.333374,-0.005437,0.051296,0.143352,35.590641,0.003863,0.003119,-0.013296,0.044172,-0.110410,9.851740,1.000000,0.000000,0.333333,1
246,24.700000,frame_000246.png,414.724243,-71.328423,-0.005312,0.056578,0.138209,35.462654,-0.005138,0.003391,-0.007220,0.002476,0.128901,9.746248,0.000000,0.000000,0.000000,1
247,24.800000,frame_000247.png,414.723633,-71.326889,-0.004542,0.060017,0.116824,35.420292,0.001882,0.005302,-0.003624,-0.023959,-0.275030,9.861829,0.000000,0.000000,0.000000,1
248,24.900000,frame_000248.png,414.723114,-71.326416,-0.002957,0.040647,0.082256,35.407490,0.004177,0.006367,-0.000340,0.006080,-0.126245,9.866350,0.000000,0.000000,0.000000,1
249,25.000000,frame_000249.png,414.720032,-71.328308,-0.001382,0.025991,0.051356,35.385181,0.001061,0.006359,-0.008416,-0.346952,-0.047684,9.815070,1.000000,0.000000,0.333333,1
250,25.100000,frame_000250.png,414.721985,-71.324844,-0.000858,0.015117,0.049983,35.340691,-0.000653,-0.002968,-0.010931,0.647948,0.138549,9.727552,1.000000,0.000000,-0.222222,1
251,25.200000,frame_000251.png,414.721558,-71.321266,-0.001980,0.034347,0.072052,35.264824,-0.001323,-0.003944,-0.013245,-0.247297,0.181501,9.683085,0.000000,0.000000,0.000000,1
252,25.300000,frame_000252.png,414.721008,-71.319092,-0.002296,0.042166,0.076792,35.211124,-0.002224,0.001236,-0.001242,-0.025564,-0.122936,9.870620,1.000000,0.000000,-0.222222,1
253,25.400000,frame_000253.png,414.720642,-71.317444,-0.002171,0.038022,0.074517,35.167271,0.000931,0.000453,-0.004933,0.019591,-0.079361,9.840802,0.000000,0.000000,0.000000,1
254,25.500000,frame_000254.png,414.718811,-71.317741,-0.001381,0.030393,0.057087,35.134094,0.001621,0.003460,-0.038115,-0.180729,-0.080539,9.863660,1.000000,0.000000,-0.222222,1
255,25.600000,frame_000255.png,414.719574,-71.314835,-0.001470,0.040272,0.056609,35.072025,-0.005015,-0.004318,-0.015410,0.344728,0.126729,9.745772,1.000000,0.000000,-0.222222,1
256,25.700000,frame_000256.png,414.718933,-71.310524,-0.003139,0.073923,0.088191,34.960087,-0.007282,-0.006475,-0.022721,-0.115405,0.193768,9.691337,1.000000,0.000000,-0.222222,1
257,25.800000,frame_000257.png,414.718109,-71.305145,-0.005120,0.111637,0.126495,34.821228,-0.005316,-0.006326,-0.024522,0.034450,0.069448,9.786352,1.000000,0.000000,-0.222222,1
258,25.900000,frame_000258.png,414.717163,-71.299820,-0.006342,0.106720,0.160270,34.689938,0.000675,-0.000978,-0.007553,0.025157,-0.096500,9.852823,0.000000,0.000000,0.000000,1
259,26.000000,frame_000259.png,414.716522,-71.298096,-0.005587,0.093692,0.145210,34.646358,0.002960,0.005991,-0.003847,0.011027,-0.287557,9.967897,0.000000,0.000000,0.000000,1
260,26.100000,frame_000260.png,414.714783,-71.298561,-0.003433,0.063576,0.099721,34.641365,0.007446,0.006978,0.024748,-0.106543,-0.137414,9.916812,1.000000,0.000000,0.222222,1
261,26.200000,frame_000261.png,414.714874,-71.294914,-0.002291,0.028109,0.086620,34.567932,0.005588,-0.001660,-0.019328,0.281962,0.171605,9.727209,1.000000,0.000000,0.222222,1
262,26.300000,frame_000262.png,414.713928,-71.290161,-0.003088,0.041627,0.102617,34.446705,-0.004474,-0.002137,-0.014113,-0.097347,0.210320,9.670824,0.000000,0.000000,0.000000,1
263,26.400000,frame_000263.png,414.713623,-71.288612,-0.003156,0.046860,0.102507,34.406242,-0.001201,0.003320,-0.007858,-0.026147,-0.266691,9.865775,0.000000,0.000000,0.000000,1
264,26.500000,frame_000264.png,414.713196,-71.287811,-0.001945,0.040446,0.071847,34.399105,-0.001830,0.006471,-0.011376,0.051581,-0.064860,9.908425,1.000000,0.000000,0.222222,1
265,26.600000,frame_000265.png,414.712463,-71.284729,-0.001601,0.022703,0.069299,34.332943,0.002482,-0.003987,-0.024159,0.014047,0.136881,9.734986,1.000000,0.000000,0.222222,1
266,26.700000,frame_000266.png,414.711517,-71.279472,-0.002781,0.015117,0.102945,34.204128,0.000577,-0.007161,-0.024281,0.002636,0.166940,9.689870,1.000000,0.000000,0.222222,1
267,26.800000,frame_000267.png,414.710297,-71.272491,-0.004267,0.031812,0.135873,34.027607,-0.003597,-0.005355,-0.032975,0.066562,0.170426,9.795729,1.000000,0.000000,0.222222,1
268,26.900000,frame_000268.png,414.708923,-71.265030,-0.005493,0.050494,0.161233,33.837864,-0.002812,-0.003565,-0.033243,0.047889,0.034966,9.832155,1.000000,0.000000,0.222222,1
269,27.000000,frame_000269.png,414.707458,-71.257561,-0.006282,0.062438,0.177612,33.647926,-0.001683,-0.002225,-0.033129,0.035020,-0.012976,9.842528,1.000000,0.000000,0.222222,1
270,27.100000,frame_000270.png,414.706207,-71.251114,-0.006909,0.101961,0.179798,33.478481,-0.007182,0.001222,-0.017466,0.043804,-0.047791,9.835564,0.000000,0.000000,0.000000,1
271,27.200000,frame_000271.png,414.705292,-71.248291,-0.005949,0.100107,0.153146,33.403130,0.003206,0.007781,-0.014511,-0.018925,-0.358704,9.919338,0.036448,0.000000,0.000000,1
272,27.300000,frame_000272.png,414.704590,-71.247360,-0.004092,0.075520,0.113340,33.379292,0.002804,0.007659,-0.005693,-0.006873,-0.193959,9.874503,0.000000,0.000000,0.000000,1
273,27.400000,frame_000273.png,414.702576,-71.248184,-0.002066,0.046384,0.072386,33.356937,0.004217,0.007612,-0.015533,-0.193059,-0.088193,9.823104,0.012611,0.000000,0.000000,1
274,27.500000,frame_000274.png,414.703430,-71.247345,-0.000530,0.025875,0.044642,33.349682,0.002297,0.004203,-0.006537,0.328278,0.000784,9.775941,0.000000,0.000000,0.000000,1
275,27.600000,frame_000275.png,414.701721,-71.248238,0.000298,0.012029,0.028564,33.330475,0.001236,0.003411,-0.015427,-0.342208,0.002535,9.752048,0.047855,0.000000,0.000000,1
276,27.700000,frame_000276.png,414.702209,-71.247856,0.000922,0.006867,0.017799,33.328773,0.000693,0.001556,-0.012476,0.260894,0.013279,9.799248,0.000000,0.000000,0.000000,1
277,27.800000,frame_000277.png,414.703033,-71.246994,0.001200,0.018198,0.011837,33.341385,-0.003259,0.001733,-0.005709,0.053261,0.065674,9.790304,0.000000,0.000000,0.000000,1
278,27.900000,frame_000278.png,414.703156,-71.246559,0.001308,0.021081,0.002739,33.373131,-0.000244,0.000815,-0.024814,-0.059141,-0.007744,9.784845,0.004742,0.000000,0.000000,1
279,28.000000,frame_000279.png,414.703247,-71.246307,0.001429,0.018337,0.000307,33.384937,0.000548,0.000296,-0.024082,-0.044480,-0.038913,9.812128,0.007735,0.000000,0.000000,1
280,28.100000,frame_000280.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.001114,0.000008,0.000000,-0.030047,-0.033939,9.806829,0.000000,0.002835,0.000000,1
281,28.200000,frame_000281.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.001843,0.008853,9.804622,0.000000,0.000000,0.000000,1
282,28.300000,frame_000282.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.001261,0.000000,1
283,28.400000,frame_000283.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
284,28.500000,frame_000284.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
285,28.600000,frame_000285.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
286,28.700000,frame_000286.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.000000,0.000000,1
287,28.800000,frame_000287.png,414.703186,-71.246315,0.001531,0.012030,-0.000307,33.388329,0.000000,0.000000,0.000000,-0.000052,-0.002060,9.810000,0.000000,0.003070,0.000000,1
